CustomerId,Product_Type,Enrollment_Date,Status
15734714,Mutual Fund,2022-04-10,Active
15734714,Fixed Deposit,2023-11-01,Inactive
15734714,Insurance,2023-12-25,Active
15721433,Loan,2023-10-06,Active
15721433,Insurance,2023-04-17,Active
15721433,Fixed Deposit,2022-09-03,Active
15590201,Insurance,2022-05-02,Active
15590201,Mutual Fund,2022-09-18,Active
15590201,Loan,2023-02-14,Active
15590828,Insurance,2022-06-06,Active
15752097,Mutual Fund,2023-01-02,Inactive
15752097,Loan,2023-10-04,Active
15752097,Insurance,2022-12-27,Active
15800031,Credit Card,2022-10-01,Active
15630857,Fixed Deposit,2023-11-29,Active
15630857,Credit Card,2023-11-22,Active
15689953,Insurance,2023-11-25,Active
15689953,Loan,2022-03-31,Active
15759733,Fixed Deposit,2022-11-12,Active
15759733,Mutual Fund,2022-01-28,Active
15759733,Loan,2023-02-20,Inactive
15810826,Insurance,2023-01-30,Active
15810826,Loan,2022-06-13,Active
15810826,Fixed Deposit,2022-12-16,Inactive
15668009,Mutual Fund,2023-10-23,Active
15668009,Credit Card,2023-08-31,Active
15668009,Insurance,2022-10-18,Active
15743456,Loan,2023-05-29,Active
15743456,Credit Card,2022-11-06,Active
15725762,Mutual Fund,2023-12-16,Active
15725762,Loan,2023-04-04,Inactive
15725762,Fixed Deposit,2022-05-29,Active
15761713,Loan,2023-06-21,Inactive
15769246,Credit Card,2022-02-27,Active
15769246,Mutual Fund,2023-11-16,Active
15781129,Loan,2023-10-27,Active
15781129,Fixed Deposit,2022-12-03,Active
15599124,Loan,2022-06-22,Inactive
15639004,Insurance,2023-11-18,Active
15810995,Loan,2023-12-22,Active
15653773,Insurance,2022-02-17,Active
15653773,Fixed Deposit,2023-09-14,Inactive
15653773,Credit Card,2023-08-18,Active
15708357,Insurance,2022-09-27,Inactive
15733597,Loan,2022-10-02,Active
15789560,Loan,2023-12-10,Active
15789560,Credit Card,2022-07-12,Active
15789560,Mutual Fund,2022-08-15,Active
15699524,Fixed Deposit,2022-06-12,Active
15699524,Mutual Fund,2023-07-12,Active
15626475,Credit Card,2023-01-27,Active
15626475,Fixed Deposit,2022-10-30,Active
15810839,Insurance,2023-05-03,Active
15810839,Credit Card,2023-08-11,Active
15810839,Mutual Fund,2023-01-09,Active
15684318,Mutual Fund,2023-12-07,Active
15684318,Fixed Deposit,2022-02-10,Active
15684318,Insurance,2023-12-06,Active
15768120,Mutual Fund,2022-07-20,Inactive
15768120,Credit Card,2023-09-29,Active
15768120,Loan,2022-03-09,Inactive
15712807,Mutual Fund,2022-01-07,Inactive
15712807,Fixed Deposit,2022-10-11,Active
15712807,Insurance,2023-10-11,Active
15696371,Credit Card,2023-06-05,Inactive
15675794,Fixed Deposit,2022-05-02,Active
15675794,Mutual Fund,2023-07-17,Inactive
15675794,Credit Card,2023-03-09,Active
15774277,Insurance,2022-08-10,Active
15774277,Credit Card,2022-03-18,Active
15603764,Insurance,2023-03-01,Active
15603764,Loan,2023-06-20,Active
15603764,Fixed Deposit,2022-12-16,Active
15618647,Mutual Fund,2022-06-06,Active
15618647,Credit Card,2022-02-13,Active
15618647,Loan,2023-03-02,Active
15614643,Insurance,2023-11-23,Active
15614643,Mutual Fund,2022-06-24,Active
15614643,Loan,2023-04-20,Active
15707696,Fixed Deposit,2023-10-11,Active
15707696,Credit Card,2022-01-30,Active
15749583,Credit Card,2023-05-19,Inactive
15749583,Fixed Deposit,2022-04-25,Active
15815125,Fixed Deposit,2023-05-06,Active
15779620,Fixed Deposit,2023-12-27,Active
15768233,Mutual Fund,2022-11-24,Active
15768233,Insurance,2022-01-29,Active
15637788,Loan,2023-04-07,Active
15777046,Mutual Fund,2023-05-29,Inactive
15777046,Credit Card,2023-01-19,Active
15788723,Fixed Deposit,2022-08-28,Active
15788723,Mutual Fund,2022-02-28,Active
15788723,Credit Card,2023-10-15,Active
15790489,Mutual Fund,2023-02-10,Active
15790489,Credit Card,2023-07-06,Active
15739476,Fixed Deposit,2023-02-20,Inactive
15612670,Fixed Deposit,2022-05-11,Inactive
15612670,Insurance,2023-01-06,Active
15631222,Mutual Fund,2022-05-25,Active
15631222,Insurance,2023-12-03,Active
15631222,Loan,2022-04-18,Active
15658972,Credit Card,2023-06-23,Active
15724691,Mutual Fund,2022-06-29,Active
15724691,Credit Card,2023-12-19,Active
15740442,Mutual Fund,2023-07-04,Active
15740442,Credit Card,2023-04-15,Active
15760427,Insurance,2023-09-14,Active
15760427,Credit Card,2023-10-28,Active
15760427,Mutual Fund,2022-09-28,Inactive
15677939,Loan,2022-11-15,Active
15677939,Credit Card,2022-12-16,Active
15611599,Fixed Deposit,2023-06-30,Inactive
15611599,Credit Card,2022-01-14,Active
15611599,Insurance,2023-01-04,Active
15633474,Mutual Fund,2022-10-29,Active
15671973,Loan,2022-07-18,Inactive
15671973,Mutual Fund,2023-04-26,Active
15790019,Fixed Deposit,2022-06-06,Active
15790019,Credit Card,2022-01-26,Inactive
15790019,Insurance,2022-12-12,Inactive
15737735,Insurance,2022-08-12,Active
15661745,Mutual Fund,2023-03-20,Active
15661745,Loan,2023-09-26,Active
15661745,Insurance,2023-05-02,Active
15797065,Credit Card,2022-02-21,Active
15797065,Insurance,2022-02-09,Active
15797065,Mutual Fund,2022-07-11,Active
15710671,Fixed Deposit,2022-12-26,Active
15656522,Credit Card,2023-04-01,Active
15705085,Insurance,2023-12-28,Inactive
15744873,Loan,2023-03-30,Active
15781914,Fixed Deposit,2022-06-01,Active
15781914,Loan,2023-08-10,Active
15637354,Credit Card,2023-03-14,Active
15717307,Mutual Fund,2022-05-08,Active
15746695,Fixed Deposit,2022-12-05,Active
15804962,Insurance,2022-02-24,Active
15665378,Fixed Deposit,2022-06-24,Active
15665378,Loan,2022-11-30,Active
15757865,Loan,2023-10-26,Active
15578787,Fixed Deposit,2022-10-01,Active
15794323,Mutual Fund,2022-01-03,Active
15794323,Loan,2023-11-10,Active
15697546,Fixed Deposit,2023-05-26,Active
15697546,Insurance,2022-10-11,Active
15629519,Mutual Fund,2023-02-10,Inactive
15629519,Insurance,2023-09-21,Inactive
15629519,Credit Card,2023-12-21,Active
15624703,Loan,2023-08-08,Active
15624703,Credit Card,2023-02-27,Inactive
15570002,Insurance,2022-08-19,Active
15570002,Fixed Deposit,2023-11-25,Active
15570002,Credit Card,2023-12-07,Active
15808566,Fixed Deposit,2022-06-27,Active
15808566,Insurance,2022-04-16,Active
15805463,Loan,2022-12-15,Active
15805463,Fixed Deposit,2022-03-30,Active
15805463,Mutual Fund,2023-07-02,Active
15709136,Loan,2022-12-26,Inactive
15709136,Fixed Deposit,2023-02-24,Active
15801605,Credit Card,2022-01-28,Active
15567855,Mutual Fund,2022-09-04,Active
15567855,Loan,2023-04-15,Active
15675141,Fixed Deposit,2022-06-06,Inactive
15675141,Insurance,2022-01-24,Active
15665759,Credit Card,2022-03-28,Inactive
15761487,Credit Card,2023-01-14,Active
15761487,Loan,2022-07-29,Active
15761487,Fixed Deposit,2023-04-05,Inactive
15700394,Insurance,2022-08-21,Active
15631162,Fixed Deposit,2022-09-23,Active
15631162,Insurance,2022-11-30,Active
15630641,Fixed Deposit,2023-03-20,Active
15630641,Credit Card,2023-06-18,Active
15630641,Loan,2023-12-11,Active
15585066,Credit Card,2022-05-23,Active
15585066,Mutual Fund,2023-10-31,Inactive
15722991,Loan,2023-10-20,Active
15737404,Credit Card,2022-10-31,Inactive
15722409,Insurance,2023-02-14,Active
15722409,Credit Card,2023-10-05,Inactive
15806420,Credit Card,2022-04-24,Active
15658148,Loan,2023-07-16,Active
15658148,Insurance,2022-08-15,Inactive
15658148,Mutual Fund,2023-09-12,Active
15810660,Insurance,2023-02-22,Inactive
15810660,Mutual Fund,2023-07-19,Inactive
15709780,Credit Card,2023-06-02,Inactive
15709780,Fixed Deposit,2022-06-16,Active
15709780,Mutual Fund,2023-11-28,Active
15727350,Insurance,2023-09-01,Active
15727350,Mutual Fund,2023-05-24,Active
15727350,Fixed Deposit,2022-09-02,Active
15752312,Loan,2023-06-07,Active
15616745,Fixed Deposit,2023-12-10,Active
15616745,Mutual Fund,2023-07-19,Active
15616745,Insurance,2022-02-08,Active
15572294,Loan,2023-04-19,Active
15674110,Loan,2022-05-08,Active
15674110,Insurance,2022-11-27,Active
15674110,Mutual Fund,2023-05-29,Active
15662501,Fixed Deposit,2022-03-02,Active
15662501,Mutual Fund,2023-12-30,Inactive
15662501,Credit Card,2023-05-15,Active
15649239,Fixed Deposit,2022-05-01,Inactive
15700424,Loan,2023-08-10,Active
15700424,Fixed Deposit,2023-04-04,Active
15636388,Insurance,2022-11-07,Active
15636388,Credit Card,2023-02-14,Active
15713975,Insurance,2023-06-06,Active
15713975,Fixed Deposit,2023-08-30,Inactive
15713975,Mutual Fund,2023-03-27,Active
15592925,Insurance,2022-06-17,Active
15592925,Loan,2022-08-11,Active
15592925,Credit Card,2023-01-06,Active
15581626,Mutual Fund,2023-02-19,Active
15641319,Credit Card,2022-08-27,Inactive
15723481,Loan,2022-10-29,Active
15787825,Insurance,2022-01-17,Active
15710726,Loan,2022-11-21,Active
15627195,Fixed Deposit,2022-05-31,Active
15657957,Insurance,2023-11-18,Inactive
15676117,Fixed Deposit,2022-05-13,Active
15676117,Credit Card,2022-07-06,Inactive
15607874,Fixed Deposit,2023-04-07,Active
15607874,Loan,2023-01-20,Active
15607874,Insurance,2022-10-02,Active
15796993,Fixed Deposit,2023-11-04,Active
15649858,Mutual Fund,2022-06-05,Active
15649858,Credit Card,2022-04-23,Inactive
15649858,Insurance,2022-08-21,Active
15811032,Fixed Deposit,2023-10-11,Active
15811032,Insurance,2023-04-12,Active
15811032,Credit Card,2023-10-05,Inactive
15679963,Fixed Deposit,2022-05-31,Active
15579131,Fixed Deposit,2022-02-04,Active
15579131,Insurance,2023-12-04,Active
15579131,Loan,2023-10-14,Inactive
15572428,Loan,2023-03-06,Active
15572428,Credit Card,2022-11-14,Active
15572428,Fixed Deposit,2022-03-28,Active
15622461,Loan,2023-12-08,Inactive
15622461,Mutual Fund,2022-10-28,Active
15636105,Mutual Fund,2023-07-10,Active
15636105,Fixed Deposit,2022-11-06,Active
15636105,Credit Card,2022-10-04,Active
15583849,Loan,2022-04-13,Active
15718780,Loan,2023-05-07,Active
15718780,Mutual Fund,2023-08-28,Active
15718780,Fixed Deposit,2022-10-24,Active
15739271,Mutual Fund,2023-03-22,Active
15739271,Fixed Deposit,2023-05-22,Active
15697129,Mutual Fund,2023-02-02,Active
15697129,Credit Card,2022-10-23,Active
15697129,Loan,2022-11-19,Active
15763415,Fixed Deposit,2023-08-21,Active
15763415,Insurance,2022-07-20,Active
15763415,Credit Card,2022-02-14,Active
15796617,Mutual Fund,2022-02-26,Active
15796617,Insurance,2023-06-28,Inactive
15796617,Fixed Deposit,2023-11-21,Active
15626628,Loan,2022-03-14,Active
15765857,Mutual Fund,2022-03-23,Inactive
15765857,Fixed Deposit,2023-10-03,Inactive
15742511,Mutual Fund,2022-05-18,Inactive
15742511,Credit Card,2022-12-23,Inactive
15742511,Fixed Deposit,2023-04-01,Active
15786433,Loan,2022-09-13,Active
15786433,Fixed Deposit,2022-09-16,Active
15685805,Loan,2023-07-05,Active
15627971,Credit Card,2022-03-16,Active
15627971,Fixed Deposit,2023-08-25,Active
15627971,Loan,2023-11-04,Active
15783025,Loan,2023-01-12,Inactive
15783025,Mutual Fund,2023-11-26,Active
15726289,Credit Card,2023-12-19,Active
15726289,Loan,2022-10-26,Active
15802118,Fixed Deposit,2023-11-01,Active
15802118,Insurance,2023-10-16,Active
15802118,Loan,2022-11-21,Active
15607990,Loan,2022-10-18,Active
15695932,Fixed Deposit,2022-01-27,Active
15695932,Loan,2022-07-04,Active
15812279,Insurance,2022-10-02,Active
15687558,Mutual Fund,2023-12-15,Active
15687558,Fixed Deposit,2023-01-27,Active
15729065,Fixed Deposit,2023-11-10,Active
15698902,Mutual Fund,2022-04-19,Active
15698902,Credit Card,2023-11-09,Active
15698902,Fixed Deposit,2022-06-09,Inactive
15570192,Fixed Deposit,2022-12-02,Active
15570192,Insurance,2023-02-26,Active
15809265,Loan,2023-06-10,Active
15809265,Credit Card,2023-05-02,Inactive
15809265,Insurance,2023-08-05,Inactive
15745201,Insurance,2022-02-17,Active
15580623,Fixed Deposit,2022-04-14,Active
15580623,Insurance,2023-07-21,Active
15578156,Insurance,2023-08-20,Active
15578156,Fixed Deposit,2022-02-08,Active
15631063,Fixed Deposit,2022-01-20,Active
15631063,Credit Card,2023-06-22,Active
15692577,Mutual Fund,2022-11-09,Active
15692577,Insurance,2022-08-25,Inactive
15692577,Credit Card,2023-02-03,Active
15810910,Insurance,2023-01-12,Active
15723217,Credit Card,2022-06-17,Inactive
15723217,Fixed Deposit,2022-06-08,Active
15723217,Insurance,2023-12-30,Active
15733111,Credit Card,2022-02-14,Active
15733111,Fixed Deposit,2022-11-24,Inactive
15610727,Credit Card,2022-11-14,Active
15792720,Fixed Deposit,2023-12-20,Active
15792720,Mutual Fund,2022-05-20,Active
15792720,Credit Card,2022-07-25,Active
15723153,Mutual Fund,2023-08-03,Active
15723153,Fixed Deposit,2023-09-18,Active
15723153,Loan,2023-11-01,Inactive
15802823,Insurance,2023-01-30,Active
15802823,Mutual Fund,2023-10-22,Inactive
15756118,Insurance,2022-06-19,Active
15684934,Mutual Fund,2023-12-12,Active
15684934,Credit Card,2022-07-19,Inactive
15776936,Loan,2023-08-30,Inactive
15729087,Insurance,2023-11-23,Inactive
15729087,Mutual Fund,2022-05-22,Inactive
15786463,Loan,2023-11-26,Active
15786463,Insurance,2022-07-05,Inactive
15786463,Mutual Fund,2023-03-17,Active
15717498,Loan,2022-10-26,Active
15718406,Mutual Fund,2023-04-18,Active
15718406,Fixed Deposit,2023-05-13,Active
15799468,Insurance,2023-11-16,Active
15799468,Credit Card,2023-08-09,Active
15626383,Mutual Fund,2023-05-10,Active
15626383,Credit Card,2022-12-20,Inactive
15597385,Credit Card,2022-12-29,Active
15597385,Insurance,2022-10-14,Active
15597385,Loan,2023-04-06,Active
15570271,Insurance,2022-10-26,Active
15690330,Insurance,2022-05-21,Inactive
15690330,Loan,2022-02-21,Inactive
15680611,Mutual Fund,2022-10-10,Active
15680611,Fixed Deposit,2023-12-16,Active
15810227,Credit Card,2022-10-01,Active
15810227,Fixed Deposit,2022-07-07,Active
15807194,Mutual Fund,2022-01-17,Inactive
15807194,Loan,2023-08-23,Active
15712199,Insurance,2022-09-20,Active
15712199,Credit Card,2023-09-21,Active
15712199,Mutual Fund,2023-01-12,Active
15694995,Loan,2022-03-20,Active
15723400,Credit Card,2023-08-13,Active
15654772,Insurance,2022-01-06,Active
15654772,Fixed Deposit,2023-06-26,Active
15574743,Fixed Deposit,2023-06-27,Inactive
15574743,Insurance,2023-02-07,Inactive
15807593,Fixed Deposit,2023-04-30,Inactive
15807593,Loan,2023-08-05,Active
15686718,Mutual Fund,2022-11-12,Active
15686718,Loan,2022-03-15,Active
15686718,Fixed Deposit,2023-10-21,Active
15695299,Credit Card,2023-01-16,Active
15695299,Fixed Deposit,2022-10-30,Active
15722701,Insurance,2023-05-18,Active
15722701,Mutual Fund,2022-06-27,Active
15799635,Mutual Fund,2023-08-04,Active
15799635,Credit Card,2023-08-09,Inactive
15742323,Credit Card,2023-01-24,Active
15742323,Mutual Fund,2022-02-24,Active
15742323,Insurance,2022-10-31,Active
15658435,Credit Card,2023-11-09,Active
15658435,Fixed Deposit,2022-05-11,Active
15658435,Insurance,2022-11-16,Active
15586029,Fixed Deposit,2022-04-15,Active
15586029,Mutual Fund,2023-03-12,Active
15586029,Credit Card,2022-10-26,Inactive
15772337,Insurance,2023-03-23,Active
15772337,Mutual Fund,2022-02-11,Active
15772337,Credit Card,2022-05-20,Active
15807555,Loan,2023-12-05,Active
15807555,Fixed Deposit,2023-11-15,Active
15603378,Mutual Fund,2023-08-30,Active
15603378,Credit Card,2022-06-07,Active
15792862,Fixed Deposit,2022-05-27,Active
15657349,Mutual Fund,2023-02-22,Active
15657349,Fixed Deposit,2022-06-17,Active
15657349,Insurance,2022-10-27,Active
15777614,Mutual Fund,2022-02-18,Active
15777614,Loan,2022-10-02,Inactive
15653952,Insurance,2022-11-23,Active
15653952,Loan,2023-02-15,Active
15724336,Credit Card,2023-05-22,Active
15724336,Insurance,2022-06-30,Active
15724336,Mutual Fund,2022-06-10,Active
15689594,Credit Card,2023-12-08,Inactive
15689594,Loan,2022-06-13,Active
15689594,Insurance,2023-01-22,Active
15801920,Credit Card,2022-04-03,Active
15801920,Loan,2022-01-14,Active
15653347,Mutual Fund,2023-10-30,Active
15653347,Insurance,2023-07-13,Active
15749951,Mutual Fund,2023-05-03,Active
15749951,Insurance,2023-06-26,Active
15648178,Credit Card,2023-07-18,Active
15738662,Loan,2022-03-12,Active
15738662,Mutual Fund,2022-09-29,Active
15640855,Loan,2022-11-25,Inactive
15640855,Credit Card,2023-07-03,Active
15584288,Fixed Deposit,2023-06-15,Inactive
15584288,Credit Card,2023-05-10,Active
15760988,Mutual Fund,2022-05-04,Active
15760988,Insurance,2023-12-12,Inactive
15760988,Fixed Deposit,2022-10-08,Active
15569624,Loan,2022-06-10,Inactive
15569624,Fixed Deposit,2023-04-23,Inactive
15597949,Insurance,2023-10-12,Active
15604551,Loan,2022-02-27,Active
15604551,Mutual Fund,2023-03-30,Active
15617476,Credit Card,2023-12-07,Active
15617476,Mutual Fund,2023-09-30,Active
15645323,Credit Card,2022-04-17,Active
15645323,Mutual Fund,2022-10-14,Active
15793311,Fixed Deposit,2023-12-22,Active
15793311,Mutual Fund,2023-10-13,Inactive
15793311,Credit Card,2022-08-30,Active
15764153,Fixed Deposit,2023-09-23,Active
15764153,Loan,2023-04-02,Inactive
15802560,Loan,2022-10-17,Active
15802560,Credit Card,2023-06-14,Active
15802560,Mutual Fund,2023-08-20,Active
15728608,Fixed Deposit,2023-11-08,Active
15770474,Credit Card,2022-07-19,Active
15770474,Mutual Fund,2023-09-21,Active
15724444,Fixed Deposit,2022-06-16,Active
15724444,Insurance,2023-11-03,Active
15724444,Mutual Fund,2023-04-14,Inactive
15753110,Loan,2023-01-11,Active
15753110,Fixed Deposit,2023-11-23,Active
15711521,Loan,2022-04-14,Active
15632816,Credit Card,2023-03-02,Active
15693637,Loan,2022-06-26,Active
15693637,Credit Card,2023-02-16,Active
15693637,Mutual Fund,2023-03-30,Active
15725509,Insurance,2022-06-04,Inactive
15725509,Loan,2023-09-21,Inactive
15684645,Loan,2022-11-26,Active
15684645,Credit Card,2023-06-09,Active
15684645,Fixed Deposit,2022-01-06,Active
15692235,Loan,2023-06-18,Active
15777459,Credit Card,2023-07-18,Active
15777459,Mutual Fund,2022-07-28,Inactive
15656937,Insurance,2023-01-29,Inactive
15656937,Mutual Fund,2022-07-28,Active
15656937,Loan,2023-05-08,Active
15610643,Loan,2022-02-02,Active
15610643,Insurance,2023-10-19,Active
15777315,Insurance,2022-12-08,Active
15611058,Fixed Deposit,2023-07-12,Active
15611058,Mutual Fund,2023-06-14,Active
15630413,Loan,2023-03-05,Active
15630413,Mutual Fund,2022-05-07,Active
15635942,Credit Card,2023-04-23,Active
15648858,Loan,2023-10-17,Active
15648858,Fixed Deposit,2023-06-22,Inactive
15648858,Mutual Fund,2022-11-26,Active
15810732,Credit Card,2023-06-07,Active
15705448,Credit Card,2022-03-15,Active
15730488,Loan,2023-01-25,Active
15620443,Mutual Fund,2023-10-28,Active
15620443,Fixed Deposit,2023-02-11,Active
15741078,Loan,2022-11-27,Active
15753161,Loan,2022-02-12,Active
15753161,Fixed Deposit,2023-11-23,Active
15711396,Mutual Fund,2023-03-27,Active
15711396,Credit Card,2022-01-10,Active
15711396,Fixed Deposit,2022-12-24,Active
15593499,Loan,2023-07-03,Active
15593499,Mutual Fund,2022-08-15,Active
15593499,Credit Card,2023-08-15,Active
15579189,Fixed Deposit,2022-09-20,Inactive
15743545,Loan,2023-06-24,Active
15743545,Insurance,2022-04-28,Active
15791316,Insurance,2023-03-05,Active
15791316,Loan,2023-09-29,Active
15608246,Fixed Deposit,2023-08-12,Active
15676526,Insurance,2023-05-30,Active
15676526,Mutual Fund,2023-02-26,Active
15676526,Loan,2022-09-08,Active
15813911,Insurance,2022-05-20,Active
15813911,Fixed Deposit,2023-12-18,Active
15813911,Mutual Fund,2023-06-13,Active
15630195,Fixed Deposit,2023-10-18,Active
15736250,Mutual Fund,2022-10-18,Active
15671334,Credit Card,2022-12-03,Active
15574169,Fixed Deposit,2023-10-09,Inactive
15718839,Credit Card,2023-12-27,Inactive
15718839,Fixed Deposit,2022-05-18,Active
15718839,Mutual Fund,2023-09-14,Active
15762331,Loan,2022-02-23,Inactive
15762331,Mutual Fund,2022-07-13,Active
15606901,Fixed Deposit,2023-06-21,Inactive
15713559,Loan,2023-09-24,Active
15768881,Credit Card,2023-11-13,Inactive
15768881,Insurance,2022-01-17,Active
15743075,Mutual Fund,2023-07-15,Active
15743075,Fixed Deposit,2022-05-21,Inactive
15743075,Credit Card,2022-07-24,Active
15660980,Loan,2022-07-10,Active
15660980,Credit Card,2022-12-25,Active
15660980,Mutual Fund,2023-09-30,Active
15810942,Loan,2023-05-25,Active
